Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
fb-recovery-help-100000012345986958190.ml,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1
amitydiamonds.com,0,0,1,3,0,0,0,0,1,1,1,1,0,0,1,0,1
americanexpxzess.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
smashpc.org,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
secure.runescape.com-oc.ru,0,0,1,2,0,0,0,1,1,0,1,1,0,0,1,0,1
app28.greenmail.co.in,0,0,1,2,0,0,0,0,1,0,1,1,0,0,1,0,1
stephensfloorcovering-my.sharepoint.com,0,0,1,5,0,0,1,1,1,1,1,1,0,0,1,0,1
nineled.com,0,0,1,4,0,0,0,0,1,0,1,1,0,0,1,0,1
monthly-o2-paymentsupport.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1
abnmart.co.in,0,0,0,1,0,0,1,0,1,1,1,1,0,0,1,0,1
scomp00000.temp.swtest.ru,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,1
aomnzcz.000webhostapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
clouddoc-authorize.firebaseapp.com,0,0,1,2,0,0,0,1,1,0,1,1,0,0,1,0,1
simp.ly,0,0,0,2,0,0,0,0,1,1,1,1,0,0,1,1,1
599116.selcdn.ru,0,1,1,2,0,0,0,0,1,1,1,1,0,0,1,0,1
mobsuemil.com,0,0,1,6,0,0,0,0,1,1,1,1,0,0,1,0,1
peeeeeerrrreypaaallllll.xyz,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
lock.graham-pages-general.k5tnncty9o-xmz4qzn5p42o.p.runcloud.link,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1
fbcom-31dmesabr.streamsteam.ca,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1
mein.gebuhrenfrei.com,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
mjayme9jdg9izxiymjnyza.filesusr.com,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,1
iplogger.org,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
dirtbgoneperth.com,0,0,1,4,0,0,0,0,1,0,1,1,0,0,1,0,1
optusnet-com.blogspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1
eba0200d0c.nxcli.net,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
fene-modi.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
ranjplay.com,0,0,0,2,0,0,0,0,1,1,1,1,0,0,1,0,1
bg5t.gratishosting.cl,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
lion.main.jp,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
hotel-pontos.gr,0,0,0,3,0,0,0,1,1,1,1,1,0,0,1,0,1
support-security.paypal.com.komamen.com,0,0,1,3,0,0,0,1,1,1,1,1,0,0,1,0,1
sites.google.com,0,0,0,2,0,0,0,0,1,1,1,1,0,0,1,0,1
harrisonk12msus-my.sharepoint.com,0,0,1,5,0,0,1,1,1,1,1,1,0,0,1,0,1
bofa.com-onlinebanking.com,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1,0,1
amzno.jpop.trw.net.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
benjasdsdhsdhsdjsdjs.my-board.org,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1
dodtqfpyqxxydzrcxvrwuolraq-dot-goff039302032323.rj.r.appspot.com,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1,0,1
bancapichincha.hostkda.com,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1
bangpromex1.webcindario.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
atualizacao-online547864.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
my.texter.pk,0,0,0,3,0,0,0,0,1,1,1,1,0,0,1,0,1
askarmotorluaraclar.com,0,0,1,4,0,0,0,0,1,1,1,1,0,0,1,0,1
sites.google.com,0,0,0,3,0,0,0,0,1,1,1,1,0,0,1,0,1
siteserversolutions.com,0,0,1,3,0,0,0,0,1,0,1,1,0,0,1,0,1
recuperoradiosondeitalia.eu,0,0,1,4,0,0,0,0,1,0,1,1,0,0,1,0,1
notifyfb-kryox10249.tv1space.az,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1,0,1
click.revue.email,0,0,1,7,0,0,0,0,1,0,1,1,0,0,1,0,1
firebasestorage.googleapis.com,0,1,1,5,0,0,1,0,1,1,1,1,0,0,1,0,1
httpsbooking.pl-id38672907.xyz,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1
avashya.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
secure271.servconfig.com,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,1
dg54asdg15g1.agilecrm.com,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,1
app.simplenote.com,0,0,0,2,0,0,0,0,1,1,1,1,0,0,1,0,1
mitrasinergisukses.com,0,1,1,2,0,0,1,0,1,0,1,1,0,0,1,0,1
myo2-billing-error83.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,1,0,0,1,0,1
kennel-buffing.com,0,0,1,2,0,0,0,1,1,0,1,1,0,0,1,0,1
kilshi.com,0,0,0,2,0,0,0,0,1,1,1,1,0,0,1,0,1
forms.gle,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
winville.biz,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
iazu.me,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
gruposcherman.com.br,0,0,1,4,0,0,0,0,1,1,1,1,0,0,1,0,1
b1uipxjwz8d.typeform.com,0,0,0,2,0,0,0,0,1,1,1,1,0,0,1,0,1
sockemdesign.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
meschinowellness.com,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
pastelink.net,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
206.189.85.218,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,0,1
fralindendre.com,0,0,1,2,0,0,0,0,1,1,1,1,1,0,1,0,1
test.teacrew.team,0,0,1,5,0,0,0,0,1,1,1,1,0,0,1,0,1
azcosmn.aomeson.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
dazul.com.ar,0,0,1,5,0,0,0,0,1,1,1,1,0,0,1,0,1
greatmusica.com,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,1
microverifylink.github.io,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1
theumashow.com,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,1
badgeentry.top,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,1
evernote.com,0,0,1,4,0,0,0,0,1,1,1,1,0,0,1,0,1
jaees-srevioc-traind-jalg0000100m.slheloisehuxley.cn,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1
ppkalqudwah.ulm.ac.id,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,1
greatmusica.com,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,1
sites.google.com,0,0,1,3,0,0,0,0,1,1,1,1,0,0,1,0,1
forupsite.com,0,0,1,3,0,0,0,0,1,1,1,1,0,0,1,0,1
londonfiestant.com,0,0,0,2,0,0,1,0,1,1,1,1,0,0,1,0,1
kashmir-packages.com,0,0,1,3,0,0,0,1,1,1,1,1,0,0,1,0,1
pastelink.net,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
linktr.ee,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
zix-zero.org.ru,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
firebasestorage.googleapis.com,0,1,1,5,0,0,1,0,1,1,1,1,0,0,1,0,1
websitebouwen.net,0,1,1,2,0,0,0,0,1,1,1,1,0,0,1,0,1
lookdigital.co,0,0,0,3,0,0,0,0,1,1,1,1,0,0,1,0,1
800emailsupport.com,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1
mail.hfcfit.com,0,0,0,3,0,0,1,0,1,1,1,1,0,0,1,0,1
96968.hyperphp.com,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1
o5cpm.skipdns.link,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1
bergenfamiilycenter.org,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,1
secure.runescape.com-vc.ru,0,0,1,2,0,0,0,1,1,1,1,1,0,0,1,0,1
of7dh0jxy4s.typeform.com,0,0,0,2,0,0,0,0,1,1,1,1,0,0,1,0,1
6600035.com,0,0,1,7,0,0,0,0,1,1,1,1,0,0,1,0,1
onlineservicefree.club,0,0,1,3,0,0,0,0,1,0,1,1,0,0,1,0,1
scmbc.careoed.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
ie-boi365.org,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
websitebouwen.net,0,1,1,2,0,0,0,0,1,1,1,1,0,0,1,0,1
firebasestorage.googleapis.com,0,1,1,5,0,0,1,0,1,1,1,1,0,0,1,0,1
ambrosecourt.com,0,0,0,3,0,0,1,0,1,1,1,1,0,0,1,0,1
ec2-18-191-133-245.us-east-2.compute.amazonaws.com,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1
bancaporinternet.lnterbank-grupo.lntorkal.com,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,1
bancomercantil-org.haxsecurity.org,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
notificacionesv.hostfree.pw,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1
extracloud.com.au,0,0,1,9,0,0,0,0,1,0,1,1,0,0,1,0,1
xh156.mjt.lu,0,0,1,5,0,0,0,0,1,1,1,1,0,0,1,0,1
pope0w.webwave.dev,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1
lihi1.cc,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1
secure.runescape.com-vc.ru,0,0,1,2,0,0,0,1,1,1,1,1,0,0,1,0,1
smgolamalif.github.io,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
kontoopdatering.appleld.dk.opdatering.dspbrand.com,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,1
sites.google.com,0,0,0,3,0,0,0,0,1,1,1,1,0,0,1,0,1
piandizano.it,0,0,0,2,0,0,0,0,1,1,1,1,0,0,1,0,1
tadriib.com,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,1
sites.google.com,0,0,0,3,0,0,0,0,1,1,1,1,0,0,1,0,1
pvppphpodkeipndncukxwvisym-dot-goff039302032323.rj.r.appspot.com,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1,0,1
ueditme.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
ds7.main.jp,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
vk-topsgerls.site,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1
lnterbanlkweb.kobbysconstruction.com,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
sites.google.com,0,0,1,3,0,0,0,0,1,1,1,1,0,0,1,0,1
xxx-com-dot-c2c01-531c7.uc.r.appspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1
structin-my.sharepoint.com,0,0,1,5,0,0,1,1,1,1,1,1,0,0,1,0,1
c.jardindemiedo.es,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
focar.vn,0,0,0,3,0,0,0,0,1,0,1,1,0,0,1,0,1
colorful-key.surge.sh,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
ducommaquinarias.com,0,0,0,2,0,0,0,0,1,1,1,1,0,0,1,0,1
cellidplus.com,0,0,0,4,0,0,0,0,1,1,1,1,0,0,1,0,1
1drv.ms,0,0,1,2,0,0,0,0,1,0,1,1,0,0,1,0,1
inpost-order.pl-id24374313.xyz,0,0,1,2,0,0,0,1,1,1,1,1,1,1,1,1,1
o2-securebilling-update.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
suports-identiity-notification-secur-recovery.my.id,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,1
claimmzmlbbz5.ga,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
btconnectfilesecurebthomelogindropboxinupdatetdropboxpdf-logss.yolasite.com,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,1
s.yam.com,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
proprofs.com,0,0,0,2,0,0,0,0,1,1,1,1,0,0,1,0,1
asistente3505.sytes.net,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,1
financieracredicorpltda.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
romatermit.ro,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
grand-chang.top,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1
ksk-reaktiverung.com,0,0,1,5,0,0,0,1,1,1,1,1,1,1,1,1,1
206.189.85.218,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,0,1
mala-riba.com,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0,1
wrap.co,0,0,1,2,0,0,0,0,1,0,1,1,0,0,1,0,1
kilshi.com,0,0,1,3,0,0,0,0,1,1,1,1,0,0,1,0,1
clickent.co.jp,0,0,0,1,0,0,1,0,1,1,1,1,0,0,1,0,1
lifeiswhatyoumakeofit.com,0,0,1,4,0,0,1,0,1,1,1,1,0,0,1,0,1
pichinchaq.byethost4.com,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1
christwepreach.org,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
cloudzure.in,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1
l1zuo.codesandbox.io,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,1,0,0,1,0,1
eswissch.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1
forms.gle,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
edulindberghschools-my.sharepoint.com,0,0,1,5,0,0,1,1,1,1,1,1,0,0,1,0,1
clouddoc-authorize.firebaseapp.com,0,0,1,2,0,0,0,1,1,0,1,1,0,0,1,0,1
freedomtonight.com,0,0,1,3,0,0,1,0,1,1,1,1,0,0,1,0,1
toanhoc247.edu.vn,0,0,1,8,0,0,0,0,1,1,1,1,0,0,1,0,1
justsayingbro.com,0,0,0,4,0,0,0,0,1,1,1,1,0,0,1,0,1
forms.office.com,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,1
mikakahla463.shoplineapp.com,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,1
4datasolution.com,0,0,1,3,0,0,0,0,1,0,1,1,0,0,1,0,1
orlensbkpl.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
l.wl.co,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,1
lmaox.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1
setupmynorton.square.site,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
setona.main.jp,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
fbcom-1e72sejpsv.streamsteam.ca,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1
app.sugarsync.com,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,1
4l7rtd.hyperphp.com,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1
drive.google.com,0,0,1,3,0,0,0,0,1,1,1,1,0,0,1,0,1
onlineroisupportupdate.com,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
sites.google.com,0,0,0,3,0,0,0,0,1,1,1,1,0,0,1,0,1
natwest.secure-auth-personal-device.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
email302.com,0,0,1,6,0,0,0,0,1,1,1,1,0,0,1,1,1
surveyheart.com,0,0,1,2,0,0,1,0,1,1,1,1,0,0,1,0,1
ekvarika.ru,0,0,0,3,0,0,0,0,1,1,1,1,0,0,1,0,1
theduecfoinv.com,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
stormadjust.com,0,0,1,4,0,0,1,0,1,1,1,1,0,0,1,0,1
kblessedmom.com.np,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
pichinchaweb-ecu.byethost7.com,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1
human-valid.run-us-west2.goorm.io,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
pancakeswaps.info,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
appurl.io,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1
axieinfinity.gift,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
pkk.depok.go.id,0,0,0,2,0,0,0,0,1,1,1,1,0,0,1,0,1
optika-anda.hr,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
golfballsonline.com,0,0,0,2,0,0,0,0,1,1,1,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,1,0,0,1,0,1
sparkasse-tan.top,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1
rgrtttyyt.weebly.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
sites.google.com,0,0,0,3,0,0,0,0,1,1,1,1,0,0,1,0,1
swisspost-delivering-parcel.trowelandfork.com,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,1
inpost-order.pl-id60554791.xyz,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
104.168.173.248,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
dd90001.github.io,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
pdp.eue.mybluehost.me,0,0,0,2,0,0,0,0,1,1,1,1,0,0,1,0,1
services.runescape.com-ro.ru,0,0,1,2,0,0,0,1,1,1,1,1,0,0,1,0,1
bgt1.byethost15.com,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1
clouddoc-authorize.firebaseapp.com,0,0,1,2,0,0,0,1,1,0,1,1,0,0,1,0,1
bit.ly,0,0,0,1,0,0,1,0,1,1,1,1,0,0,1,0,1
vvpees-me-index.hw31g0.cn,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
180betper.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1
47.89.152.194,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1,1
aupay.auone.jp.gemiterf.gq,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
mapeigroup-my.sharepoint.com,0,0,1,5,0,0,1,1,1,1,1,1,0,0,1,0,1
rebrand.ly,0,1,1,1,0,0,0,0,1,0,1,1,0,0,1,0,1
girlsgroupwhtsapponlysexxy.xxuz.com,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1
mein.de-bw-bank.com,0,0,0,3,0,0,0,1,1,1,1,1,1,1,1,1,1
stolizaparketa.ru,0,1,1,7,0,0,0,0,1,1,1,1,0,0,1,0,1
f.ls,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1
upgrade-25gb-email.thecornerstudio.com.au,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
dolcevitabymerit.com,0,1,1,2,0,0,1,0,1,1,1,1,0,0,1,0,1
etc-meisaif3.monster,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
whatsapp-grubsx1.zzux.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1
u.rakutenmanage.gq,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
httpcpcontacts.granadoemurahara.com.br,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,1
spectrumstorageaccess.yahoosites.com,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1
clouddoc-authorize.firebaseapp.com,0,0,1,2,0,0,0,1,1,0,1,1,0,0,1,0,1
yun.ir,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
fbcom-5mkldu1h97.streamsteam.ca,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1
bit.ly,0,0,0,1,0,0,1,0,1,1,1,1,0,0,1,0,1
verfication.verifyuser.ru,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
vevobahisgirissite.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1
services.runescape.com-vzla.ru,0,0,1,2,0,0,0,1,1,0,1,1,0,0,1,0,1
k4je4zal.yolasite.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
annarborhandsonmuseum-my.sharepoint.com,0,0,1,5,0,0,1,1,1,1,1,1,0,0,1,0,1
akanksha3012.github.io,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
forms.gle,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,1,1
amzonweuysdgfsdjkfgh.xyz,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
valenteplay.com.br,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,1
service-mailsfr.yolasite.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
habibassociatesbd.com,0,0,0,2,0,0,0,0,1,1,1,1,0,0,1,0,1
evernote.com,0,0,1,4,0,0,0,0,1,1,1,1,0,0,1,0,1
firebasestorage.googleapis.com,0,0,1,5,0,0,1,0,1,1,1,1,0,0,1,0,1
emailmeform.com,0,0,1,3,0,0,0,0,1,1,1,1,0,0,1,0,1
active-page-term-dashboard-inc.my.id,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
grandhighwayresort.com,0,1,1,3,0,0,1,0,1,1,1,1,0,0,1,0,1
infosprologinmatrisemomols.yolasite.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
inpost-order.pl-id45042177.xyz,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
securityupdatereview-365online.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
bitferronort.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1
sites.google.com,0,0,1,3,0,0,0,0,1,1,1,1,0,0,1,0,1
gtroot.edulinellc.mn,0,0,0,3,0,0,0,0,1,0,1,1,0,0,1,0,1
centralsuporteavc.comunidades.net,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
maliya-misrata.org,0,0,1,4,0,0,0,1,1,1,1,1,0,0,1,0,1
havanaturbahamas.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,1,1
secure285.inmotionhosting.com,0,0,1,5,0,0,0,0,1,1,1,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,1,0,0,1,0,1
netflixloginhelp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
webdisk.granadoemurahara.com.br,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,1
217.151.153.188,0,0,1,6,0,0,0,0,1,1,1,1,1,1,1,1,1
whoisnooey.com,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,1
52.206.121.186,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,1,1
google.com,0,0,1,1,1,0,0,0,1,0,1,1,0,0,1,0,1
emausradio.net,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
boma-ren.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
secure.runescapev.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
hollubarsch.de,0,0,0,4,0,0,0,0,1,1,1,1,0,0,1,0,1
csgorun.pro-loginn.com,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1
areueaom.o8tv56.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
anj-azakp.run.goorm.io,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
jasonmaiolo.com,0,0,1,2,0,0,0,0,1,0,1,1,0,0,1,0,1
mjaymu1hetqymhro.filesusr.com,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,1
vvpees-me-index.lpwsv6.cn,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
lnfo-poste.queencolchoes.com.br,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
bit.ly,0,0,0,1,0,0,1,0,1,1,1,1,0,0,1,0,1
center-exodus.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
mailverifysupport.weebly.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
208.82.115.230,0,0,0,4,0,0,0,0,1,1,1,1,0,0,1,0,1
services.runescape.com-vzla.ru,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,1
webdatamltrainingdiag842.blob.core.windows.net,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,1
bit.ly,0,0,0,1,0,0,1,0,1,1,1,1,0,0,1,0,1
jptechdocsign.net,0,0,1,12,0,0,0,0,1,1,1,1,0,0,1,0,1
solarchampsllc.com,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,1
t.co,0,0,1,1,0,0,1,0,1,1,1,1,0,0,1,0,1
sites.google.com,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,1
facbuck.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
riptideoperation.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
etcmeisal.nnuvqee.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
amanikibera.co.ke,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,1
comigocombr.creatorlink.net,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
netart-design.com,0,0,1,3,0,0,0,1,1,1,1,1,0,0,1,0,1
paypal-security-payment.zwangke.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
seceta.ro,0,0,1,4,0,0,0,0,1,1,1,1,0,0,1,0,1
aecon.cacrzurd.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
brownstone-wealth.com,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1
cla2020gov.com,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1
heylink.me,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
synaxisreadymix.com,0,0,0,1,0,0,1,0,1,1,1,1,0,0,1,0,1
amazon-co-jp.youtian8351.vip,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
fianceflowers.ir,0,0,0,4,0,0,0,0,1,0,1,1,0,0,1,0,1
cutt.ly,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
eggbox.top,0,0,0,2,0,0,0,0,1,1,1,1,0,0,1,0,1
bolong3d.com,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
bamboobypanda.com,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
